annee,trimestre,date,fournisseur,description,montant
2013,4,08-01-2014,GFS ATLANTIC INC.,"Viande, volaille et poisson",12088.66
2013,4,08-01-2014,Tenaquip Ltd Montreal,Équipement général pour la manutention du matériel,12899.96
2013,4,08-01-2014,Johnston Equipment,Équipement général pour la manutention du matériel,11010.1
2013,4,08-01-2014,Clearpath Robotics Inc.,"Unité centrale de traitement, UCT, ordinateur, analogique",52766.0
2013,4,08-01-2014,Canadian Engravers Supply Company Ltd.,Machines industrielles de marquage,27878.0
2013,4,08-01-2014,Stampede Crane and Rigging Ltd.,"Treuils, monte-charge, grues et tours (derricks"") - location   """,57750.0
2013,4,08-01-2014,Ackalnds-Grainger Inc.,"Meubles, armoires, armoires de sécurité et rayonnage",13786.0
2013,4,08-01-2014,ATLAS ELEKTRONIK UK,Logiciel TAI,36071.0
2013,4,08-01-2014,Kromar Printing,Impression offset et imagerie variable,19662.0
2013,4,08-01-2014,DISCOVERY AIR DEFENCE SERVICES,Services aux ressources humaines; Services-conseil en affaire /Services de gestion du changement; Service de gestion de projets (Arrangement en matère d'approvisionnement SPTS),45826.18
2013,4,08-01-2014,AML International Transport,Services de fret et de cargo,10442.25
2013,4,08-01-2014,AML International Transport,Services de fret et de cargo,14696.85
2013,4,08-01-2014,I T M Instruments Inc.,"Matériel de communications radio et télévisuel, sauf aéroporté",290421.0
2013,4,08-01-2014,NGC International Inc.,"Produits, Matériaux - conception, mise au point, élaboration: Domaine de la Science et de la Technologie (R&D)",24736.0
2013,4,08-01-2014,Vallon GmbH,"Détecteurs de métal, militaires, détecteurs de mine et nécessaires",53241.0
2013,4,08-01-2014,American Institute of Physics,Produits d'information,31102.0
2013,4,08-01-2014,St. Michael's Hospital,Domaine militaire (R&D),146900.0
2013,4,08-01-2014,Glencastle Security Inc.,"Services de soutien en ressources humaines (SSRH) : organisation et classification, dotation et rémunération",20118.5
2013,4,08-01-2014,"SAGE Publications, Inc.",Produits d'information,170052.0
2013,4,08-01-2014,Decisive Technologies Inc.,Dispositifs TAD d'entrée-sortie et de mémoire,199645.0
2013,4,08-01-2014,DRS Technologies Canada Ltd.,"Instruments de contrôle et de mesure de pression, de température et d'humidité",263368.0
2013,4,08-01-2014,Contro Valve Equipment,Soupapes et robinets motorisés,19943.3
2013,4,08-01-2014,EMAR SERVICES INC,Agencements et accessoires de plomberie,17085.6
2013,4,08-01-2014,Northgate Information Solutions Canada Limited,Logiciel TAI,237300.0
2013,4,08-01-2014,Jaura Enterprises,"Hôtels, motels et logements commerciaux",216246.0
2013,4,08-01-2014,ADGA Group Consultants Inc.,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",67766.0
2013,4,08-01-2014,L-3 Communications MAS (Canada) Inc.,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",272692.0
2013,4,08-01-2014,AMTEK Engineering Services Ltd,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",196744.0
2013,4,08-01-2014,ACF Associates Inc.,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",144109.0
2013,4,08-01-2014,Promaxis Systems Inc.,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",661287.0
2013,4,08-01-2014,Valcom Consulting Group Inc.,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",277505.0
2013,4,08-01-2014,JHT DEFENSE INC.,Équipement de radar aéroporte,28098.0
2013,4,08-01-2014,Decisive Technologies Inc.,Dispositifs TAD d'entrée-sortie et de mémoire,399594.0
2013,4,08-01-2014,Simex Defence Inc,"Composants du système électrique des moteurs, appareils moteurs d'aéronefs",17749.43
2013,4,08-01-2014,Sprung Instant Structures Ltd.,Abris à murs rigides,2585000.0
2013,4,08-01-2014,Prototype Integrated Solutions Inc,Appareils d'instruction et d'entraînement concernant l'armement,24984.08
2013,4,08-01-2014,Levitt-Safety Limited,Compresseurs et pompes à vide,38839.0
2013,4,08-01-2014,KAYCOM INC.,"Instruments de mesure d'écoulement des fluides, de niveaux de liquides et de mouvements mécaniques",23253.1
2013,4,09-01-2014,MLS (Overseas) Ltd.,Navires de combat et bateaux de débarquement,117770.72
2013,4,09-01-2014,Frecon Construction Limited,Travaux professionnels spéciaux de construction,338000.0
2013,4,09-01-2014,AMEC Environment & Infras (Dartmouth),Services environnementaux,24989.84
2013,4,09-01-2014,AMEC Environment & Infras (Dartmouth),Services environnementaux,24989.84
2013,4,09-01-2014,Amron Construction,Travaux de construction pour édifices,239978.0
2013,4,09-01-2014,Wahl Construction Ltd.,Travaux de construction pour édifices,209900.0
2013,4,09-01-2014,Kenalex Construction Company Limited,Travaux de construction pour édifices,102700.0
2013,4,09-01-2014,LVM Maritime Testing Limited,Études environnementales,237248.0
2013,4,09-01-2014,Toiture Vick & Associes Inc. Les,Services de gardes,29248.5
2013,4,09-01-2014,UQSUQ Corporation,"Propergols et carburants liquides, à base de pétrole",20337.99
2013,4,09-01-2014,SIMPLEXGRINNELL,Logiciel TAD,12430.0
2013,4,09-01-2014,IMPERIAL OIL,"Propergols et carburants liquides, à base de pétrole",25029.81
2013,4,09-01-2014,IMPERIAL OIL,"Propergols et carburants liquides, à base de pétrole",37720.18
2013,4,09-01-2014,Bluewave Energy,Mazout,40005.22
2013,4,09-01-2014,Flight Fuels,"Propergols et carburants liquides, à base de pétrole",23742.38
2013,4,09-01-2014,L-3 communications,"Équipements divers, alimentation et distribution électriques",20731.65
2013,4,09-01-2014,Keephills Aggregate Company,"Matériaux de construction en minéraux, en vrac",19396.65
2013,4,09-01-2014,Brunet-Goulard Agencies Inc (BG Distribution),Machines-outils diverses,23404.5
2013,4,09-01-2014,R.NICHOLLS DISTRIBUTORS INC.,Modules électroniques,24244.15
2013,4,09-01-2014,R. NICHOLLS DISTRIBUTORS INC.,Modules électroniques,24696.67
2013,4,09-01-2014,Mustang Survival Corp,Équipement individuel,23318.68
2013,4,09-01-2014,Shamrock Building Services,Construction d'autres édifices,20228.15
2013,4,09-01-2014,big t trucking ltd,Services d'aménagement paysagiste et d'horticulture,0.0
2013,4,09-01-2014,Precision Hydraulics L.T.D.,Monte-charges - réparation et révision,0.0
2013,4,09-01-2014,GATR Technologies,Équipements divers de télécommunications,160546.0
2013,4,09-01-2014,Nisha Technologies,Équipement pour le traitement automatique de données configuration du système,21376.66
2013,4,09-01-2014,Pratts Limited,"Viande, volaille et poisson",0.0
2013,4,09-01-2014,To-Le-Do Foodservice,"Viande, volaille et poisson",0.0
2013,4,09-01-2014,SYSCO Foodservices of Winnipeg,"Viande, volaille et poisson",0.0
2013,4,09-01-2014,QUINTE TRUCK & TRAILER LTD.,"Composants de freins, de direction d'essieux, de roues et chenilles de véhicules",0.0
2013,4,09-01-2014,Location De Motoneiges Haute Matawinie inc.,Autoneige (motoneige) - location,88140.0
2013,4,09-01-2014,Baldwin Audio Visual Inc.,Équipements d'enregistrement et de production vidéo,87555.37
2013,4,09-01-2014,IRVING OIL COMMERCIAL. G.P.,Mazout,201282.74
2013,4,09-01-2014,Northern Micro,Équipement pour le traitement automatique de données configuration du système,17987.84
2013,4,09-01-2014,Justin Hughes,Déneigement et salage des chaussées,68003.0
2013,4,09-01-2014,Leica Geosystems Ltd.,Accessoires d'instruction,58563.68
2013,4,09-01-2014,SIMEX DEFENCE INC. / DEFENSE SIMEX INC.,"Antennes, guides d'ondes et équipement connexe",18001.0
2013,4,09-01-2014,Entrec Corporation,"Treuils, monte-charge, grues et tours (derricks"") - location   """,0.0
2013,4,09-01-2014,Landstar Canada Inc,Services de fret et de cargo,16900.0
2013,4,09-01-2014,GOODRICH ISR,"Pales rotor d'hélicoptères, mécanismes d'entraînement et composants",35075.0
2013,4,09-01-2014,C-CORE,Domaine militaire (R&D),173166.0
2013,4,09-01-2014,Itres Research Ltd,Services d'ingénierie,22652.52
2013,4,09-01-2014,The Conference Board of Canada,Produits d'information,52939.0
2013,4,09-01-2014,Itex Enterprise Solutions,Dispositifs TAD d'entrée - sortie et de mémoire,32407.76
2013,4,09-01-2014,Patlon Aircraft & Industries Limited,Quincaillerie commerciale,79197.0
2013,4,09-01-2014,Simex Defence Inc,Joints et garnitures,19361.34
2013,4,09-01-2014,JHT Defense Inc,Contacteurs/Commutateurs,19029.4
2013,4,09-01-2014,CloseReach Ltd.,Logiciel TAI,312461.0
2013,4,09-01-2014,"Open Storage Solutions, Inc.",Dispositifs TAD d'entrée-sortie et de mémoire,132446.0
2013,4,09-01-2014,GFS,"Viande, volaille et poisson",10373.92
2013,4,09-01-2014,John Deere/Green Diamond,Machines diverses pour industries spéciales,18272.42
2013,4,09-01-2014,Xerox canada Ltd.,Dispositifs TAD d'entrée - sortie et de mémoire,64443.62
2013,4,09-01-2014,AIR INCORPORATED,Modules électroniques,13275.62
2013,4,10-01-2014,IMPERIAL OIL,"Propergols et carburants liquides, à base de pétrole",77384.26
2013,4,10-01-2014,CHEVRON CANADA,Mazout,53941.13
2013,4,10-01-2014,Calian Limited,Services (R&D),14115.2
2013,4,10-01-2014,GATEWAY MECHANICAL SERVICES,"Services d'inspection et d'entretien des unités de chauffage, ventilation et de climatisation",16584.48
2013,4,10-01-2014,AV-TECH INC.,Services d'exploitation et d'entretien d'installations techniques et scientifiques,25000.0
2013,4,10-01-2014,Underwater Systems Inc,Connecteurs électriques,17843.64
2013,4,10-01-2014,Jokinen + Ojdrovic Engineers in Joint,Services d'architecture et d'ingénierie - Construction,31493.0
2013,4,10-01-2014,Republic Architecture Incorporated,Services d'architecture et d'ingénierie - Construction,264867.48
2013,4,10-01-2014,Altus Group Cost Consulting,Études techniques,53800.0
2013,4,10-01-2014,Altus Group Cost Consulting,Études techniques,53600.0
2013,4,10-01-2014,Altus Group Cost Consulting,Études techniques,52400.0
2013,4,10-01-2014,CBCL Limited (St. John`s),Services d'architecture et d'ingénierie - Construction,10800.0
2013,4,10-01-2014,CBCL Limited (St. John`s),Services d'architecture et d'ingénierie - Construction,39555.0
2013,4,10-01-2014,UQSUQ Corporation,"Propergols et carburants liquides, à base de pétrole",15801.89
2013,4,10-01-2014,Universal Weather & Aviation Inc.,"Propergols et carburants liquides, à base de pétrole",133360.74
2013,4,10-01-2014,Promaxis,Autre (R&D),20607.03
2013,4,10-01-2014,HR SOLUTIONS,Services commerciaux divers,14204.4
2013,4,10-01-2014,MICROAGE,Équipement pour le traitement automatique de données configuration du système,15701.58
2013,4,10-01-2014,Imperial Oil Limited,Propergols liquides (carburants et comburants) à base de produits chimiques,122442.73
2013,4,10-01-2014,Imperial Oil Limited,Propergols liquides (carburants et comburants) à base de produits chimiques,122442.73
2013,4,10-01-2014,"Targetbotics,LLC",Appareils d'instruction et d'entraînement concernant l'armement,22578.56
2013,4,10-01-2014,WESCO DISTIBUTION CANADA INC.,Connecteurs électriques,18145.27
2013,4,10-01-2014,Acme Supplies Ltd,Produits en papier pour la toilette,10000.0
2013,4,10-01-2014,Spearhead Management Canada Limited,Vérifications internes et externes (Arrangement en matière d'approvisionnement pour des services professionnels de soutien à la vérification),148792.75
2013,4,10-01-2014,Office Works,Meubles de bureau,14017.65
2013,4,10-01-2014,AWD Contractors,"Tentes modulaires, pour la campagne",119582.0
2013,4,10-01-2014,D&R Electronics CO. LTD.,Composants divers de véhicules,11122.65
2013,4,10-01-2014,JOHNSTON EQUIPMENT,Travaux techniques mineurs pour équipement mobile reliés aux véhicules,10461.55
2013,4,10-01-2014,Multinational Logistic Services Ltd,Articles divers (Comprend seulement ces articles qui ne peuvent être classifiés dans une des classes déjà existantes).,105769.41
2013,4,10-01-2014,Genesis Integration Inc.,Équipements d'enregistrement et de production vidéo,44600.86
2013,4,10-01-2014,Telus,Équipements d'enregistrement et de production vidéo,83247.85
2013,4,10-01-2014,P&H Contracting Ltd.,Pierre et agrégat,172890.0
2013,4,10-01-2014,Stennick General Contracting Ltd,Pierre et agrégat,100570.0
2013,4,10-01-2014,Matt Harris & Son Ltd,Pierre et agrégat,54240.0
2013,4,10-01-2014,Clear Blue LLC,Formation de soutien au combat aéroporté - Avion de chasse et d'entraînement seulement,32629.21
2013,4,10-01-2014,Clint Clawson,Formation de soutien au combat aéroporté - Avion de chasse et d'entraînement seulement,38423.08
2013,4,10-01-2014,Calian Ltd,Services aux ressources humaines; Services-conseil en affaire /Services de gestion du changement; Service de gestion de projets (Arrangement en matère d'approvisionnement SPTS),58840.08
2013,4,10-01-2014,DISCOVERY AIR DEFENCE SERVICES,Services aux ressources humaines; Services-conseil en affaire /Services de gestion du changement; Service de gestion de projets (Arrangement en matère d'approvisionnement SPTS),90484.67
2013,4,10-01-2014,Martec Limited,Domaine militaire (R&D),498750.0
2013,4,10-01-2014,"OCEANSERVER TECHNOLOGY, INC.","Systèmes sonar, autres que GASM",26749.0
2013,4,10-01-2014,New Technologies Inc.,Domaine militaire (R&D),68840.0
2013,4,10-01-2014,American Physical Society,Produits d'information,32904.0
2013,4,10-01-2014,GRAND AND TOY,Papeterie et classeurs,16055.04
2013,4,10-01-2014,JHT DEFENSE INC.,"Panneaux d'assemblages électriques et électroniques, cartes et matériel connexe",27831.0
2013,4,10-01-2014,Teramach Technologies inc,Fournitures de bureau,27416.85
2013,4,10-01-2014,AMTEK Engineering Services Ltd,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",161156.0
2013,4,10-01-2014,JHT DEFENSE INC.,Connecteurs électriques,13090.0
2013,4,10-01-2014,IT/Net-Ottawa Inc.,Services professionnels / Services consultatifs sur les programmes,67800.0
2013,4,10-01-2014,SPX FLOW TECHNOLOGY,Soupapes et robinets motorisés,23814.75
2013,4,10-01-2014,ADI Services Inc,"Centrifugeurs, séparateurs et filtres à pression et à dépression",13650.27
2013,4,10-01-2014,Man Diesel & Turbo Canada,"Composants du système d'alimentation en carburants des moteurs, sauf pour aéronefs",11581.73
2013,4,10-01-2014,BMC Software Canada Inc,Logiciel TAI,295646.0
2013,4,10-01-2014,Analytical Graphics Inc,Logiciel TAI,172500.0
2013,4,10-01-2014,HFI Pyrotechnics Inc,Explosifs de démolition,22595.58
2013,4,10-01-2014,Itex Enterprise Solutions,Dispositifs TAD d'entrée-sortie et de mémoire,399690.0
2013,4,10-01-2014,Airborne Systems Canada Ltd,Équipement individuel,16915.81
2013,4,11-01-2014,Air Total International (Koln),"Propergols et carburants liquides, à base de pétrole",95417.24
2013,4,12-01-2014,World Fuel Services Europe Ltd.,"Propergols et carburants liquides, à base de pétrole",42430.04
2013,4,12-01-2014,Commissionaires NS,Services de commissionnaires,56266.43
2013,4,13-01-2014,Setanta Contracting,Équipement de chauffage des locaux et de l'eau,30778.65
2013,4,13-01-2014,Jp2g Consultants Inc,Services d'architecture et d'ingénierie - Construction,70916.0
2013,4,13-01-2014,Groupe C & G Beaulieu inc.,Travaux de construction pour édifices,15350.0
2013,4,13-01-2014,Stantec Consulting Ltd. (Fredericton),Services d'architecture et d'ingénierie - Construction,25497.0
2013,4,13-01-2014,Calibre Coatings (Edmonton) Ltd.,Achèvement et finition des travaux de construction,448000.0
2013,4,13-01-2014,Amec Construction Inc.,Travaux de construction pour édifices,194500.0
2013,4,13-01-2014,Lumina IT Inc.,Services aux ressources humaines; Services-conseil en affaire /Services de gestion du changement; Service de gestion de projets (Arrangement en matère d'approvisionnement SPTS),15536.37
2013,4,13-01-2014,IRVING OIL,"Propergols et carburants liquides, à base de pétrole",60189.65
2013,4,13-01-2014,CKG Overhead Crane & Hoist,"Treuils, monte-charge, grues et tours (Derricks)",22549.28
2013,4,13-01-2014,Nutrition Sports Fitness,Équipements de divertissement et de gymnastique,12598.38
2013,4,13-01-2014,Battle River Electric,Services d'entrepreneurs en électricité licencié de catégorie A,49672.35
2013,4,13-01-2014,Imperial Oil Limited and McColl-Frontenac Petroleum Ltd.,"Propergols et carburants liquides, à base de pétrole",11113.81
2013,4,13-01-2014,Imperial Oil Limited and McColl-Frontenac Petroleum Ltd.,"Propergols et carburants liquides, à base de pétrole",10351.12
2013,4,13-01-2014,TRADEWORKS INTERIOR CANADA,Autres travaux de pose de revêtement de sol et de papier peint,15997.32
2013,4,13-01-2014,StenoTran Services Inc.,Services de transcription,13051.5
2013,4,13-01-2014,Lansdowne Technologies Inc,Systèmes commerciaux,210561.13
2013,4,13-01-2014,Algonquin College of Applied Arts and Technology,Formation professionnelle et technique,957110.0
2013,4,13-01-2014,YAMNUSKA,Formation de recherche et de sauvetage,13907.25
2013,4,13-01-2014,DAVIS PONTIAC GMC,"Cabine de véhicule, carrosserie et composants structuraux de chassis",18447.03
2013,4,13-01-2014,Rogers Communications Inc.,Services de câblodistribution,38087.0
2013,4,13-01-2014,Centrap inc.,"Nettoyage et entretien, conciergerie",54310.0
2013,4,13-01-2014,Excavation St-Pierre,Services commerciaux divers,26151.06
2013,4,13-01-2014,Hypertec Systèmes Inc.,Équipement de traitement automatique de configuration de système,229264.0
2013,4,13-01-2014,VCI Controls Inc.,Systèmes de commandes numériques - installation et réparation,230000.0
2013,4,13-01-2014,ENVIROSYSTEMS INCORPORATED,"Services d'entrepreneur en mécanique, non énumérés ailleurs",71945.0
2013,4,13-01-2014,C & D Cleaning & Security Services Limited,Repas,344062.0
2013,4,13-01-2014,COASTAL RESTORATION & MASONRY LTD,"Services de construction, non énumérés ailleurs",13069.75
2013,4,13-01-2014,BFI Canada Inc.,Services de ramassage des déchets,254250.0
2013,4,13-01-2014,BEE-CLEAN CO (BRANDON) LTD,"Nettoyage et entretien, conciergerie",153512.0
2013,4,13-01-2014,BLUEWAVE ENERGY,"Propergols et carburants liquides, à base de pétrole",69059.79
2013,4,13-01-2014,MULTINATIONAL LOGISTIC SERVICES LTD,Mazout,393334.29
2013,4,13-01-2014,"Empress, location de camions","Véhicules de combat, d'assaut et tactique, à chenille - réparation",2205000.0
2013,4,13-01-2014,GROUPE DE REPARATION AVANCEE ROZON INC./ FORWARD REPAIR GROUP ROZON IN,"Véhicules de combat, d'assaut et tactique, à chenille - réparation",1470000.0
2013,4,13-01-2014,Snap-on Tools of Canada Ltd.,Équipement spécialisé pour atelier de réparations et d'entretien de véhicules-moteur,35553.0
2013,4,13-01-2014,BRC Business Enterprises,Meubles de bureau,25847.73
2013,4,13-01-2014,BRC Business Enterprises,Meubles de bureau,12517.01
2013,4,13-01-2014,Office Interiors,Meubles de bureau,10567.78
2013,4,13-01-2014,PROTO3000 Inc.,Spécialités chimiques diverse,23853.17
2013,4,13-01-2014,SAIL,Composants électriques et électroniques divers,23220.31
2013,4,13-01-2014,Mercury Marine Limited,"Moteurs alternatifs à explosion, (sauf aéronefs) et composants",39993.37
2013,4,13-01-2014,IRVING OIL COMMERCIAL G.P.,Mazout,24566.38
2013,4,13-01-2014,IMPERIAL OIL PRODUCTS AND CHEMICALS DIVISION,Mazout,5152256.6
2013,4,13-01-2014,SIMEX DEFENCE INC,Instruments de mesure de temps,24821.72
2013,4,13-01-2014,Dynamix,Services de production audiovisuel,11825.45
2013,4,13-01-2014,Newalta Corporation,Services d'élimination de déchets dangereux,0.0
2013,4,13-01-2014,Le Groupe Excelso,"Services de logement et, ou d'alimentation",17487.7
2013,4,13-01-2014,UNITED STATES DEPARTMENT OF THE NAVY (MISC),"Services pédagogiques, N.E.A.",107000.0
2013,4,13-01-2014,Transport TF16 S.E.C. Besner,Services de fret et de cargo,34860.0
2013,4,13-01-2014,Martec Limited,Domaine militaire (R&D),1092263.0
2013,4,13-01-2014,SCD SemiConductor Devices,Équipement d'enregistrement et de production vidéo,41563.0
2013,4,13-01-2014,Licel GmbH,Instruments et appareils de détection de danger,27985.0
2013,4,13-01-2014,Culligan,"Boissons, non alcoolisées (remplacé par nibs N8960Z)",10000.0
2013,4,13-01-2014,Bio-Rad Laboratories (Canada) Ltd.,Analyseurs,97440.0
2013,4,13-01-2014,Woods Hole Oceanographic Institution,"Transducteurs, hydrophobes",25751.0
2013,4,13-01-2014,seebyte,Équipement de détection sous-marine,60775.0
2013,4,13-01-2014,"EM  Software & Systems (USA), INC.",Logiciel TAI,29790.0
2013,4,13-01-2014,EBSCO Canada Ltd,Produits d'information,185580.0
2013,4,13-01-2014,JHT DEFENSE INC.,Dispositifs TAD d'entrée-sortie et de mémoire,26547.0
2013,4,13-01-2014,Nisha Technologies Inc.,Équipement pour le traitement automatique de données configuration du système,26170.8
2013,4,13-01-2014,Itex Inc,Fournitures de bureau,11161.49
2013,4,13-01-2014,ADGA Group Consultants Inc.,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",128312.0
2013,4,13-01-2014,DOT HILL SYSTEMS CORP.,"Unité centrale de traitement, UCT, ordinateur, numérique",107250.0
2013,4,13-01-2014,EMAR SERVICES,Agencements et accessoires de plomberie,13882.05
2013,4,13-01-2014,JHT DEFENSE INC,Contacteurs/Commutateurs,13655.91
2013,4,13-01-2014,BURKERT CONTROMATIC,Soupapes et robinets motorisés,12025.46
2013,4,13-01-2014,UNISOURCE TECHNOLOGY INC,"Moteurs alternatifs à explosion, (sauf aéronefs) et composants",21507.8
2013,4,13-01-2014,Al Mulla Rental and Leasing Co. KSCC,Transport,24203.0
2013,4,13-01-2014,Valcom Consulting Group Inc.,"Services techniques, d'ingénierie et d'entretien (STIE) (A l'exclusion des besoins en matière d'armement, R&D et E&R)",177252.0
2013,4,13-01-2014,Texas Christian University,Colloques,14313.85
2013,4,13-01-2014,WEATHERHAVEN CANADA RESOURCES,Bâtiments préfabriqués et démontables,30937.32
2013,4,13-01-2014,Multinational Logistics Services,Services de soutien logistique (transport et défense) - Publications et Gestion des données,86006.96
2013,4,13-01-2014,Duocom Canada,"Équipements de radiocommunication et de télévision, sauf pour aéronefs (militaires)",17303.61
2013,4,13-01-2014,WARRIOR GEAR,Services de tailleur,22057.6
2013,4,13-01-2014,WEAHTERHAVEN CANADA LTD,Bâtiments préfabriqués et démontables,30937.32
2013,4,13-01-2014,WEATHERHAVEN CANADA LTD,Bâtiments préfabriqués et démontables,33588.19
2013,4,13-01-2014,WEATHERHAVEN CANADA LTD,Bâtiments préfabriqués et démontables,35133.7
2013,4,13-01-2014,Excel human resources,"Services d'aide temporaire, soutien administratif général",32904.3
2013,4,14-01-2014,Raytheon Systems Canada LTD,Défense diverse (R&D),15351.0
2013,4,14-01-2014,SUB SEA SONICS,Équipements de détection sous-marine,11199.32
2013,4,14-01-2014,Watch Guard Video,Fichiers à classement visible - Composants et accessoires,14382.14
2013,4,14-01-2014,Subsea Asset Location Techologies,Équipements de détection sous-marine,13610.18
2013,4,14-01-2014,Tenaquip,Équipement spécialisé d'ateliers de réparation et d'entretien des véhicules-moteur,24747.22
2013,4,14-01-2014,Hypertec Systems,Équipement de systèmes de traitement de l'information de bureau,22035.0
2013,4,14-01-2014,R. Nicholls Distributors Inc,Accessoires d'instruction,11020.36
2013,4,14-01-2014,Dasco Data Products,"Meubles, armoires, armoires de sécurité et rayonnage",85969.61
2013,4,14-01-2014,Les Jardins du Saguenay,Fruits et légumes,0.0
2013,4,14-01-2014,International Submarine Engineering Ltd.,Bateaux divers - réparation,46965.0
2013,4,14-01-2014,Bergevin Electrical Contracting Ltd.,Travaux professionnels spéciaux de construction,273122.0
2013,4,14-01-2014,Smith Carter Architects (Ottawa),Services d'architecture et d'ingénierie - Construction,34160.0
2013,4,14-01-2014,Energy Network Services Inc.,Travaux professionnels spéciaux de construction,80000.0
2013,4,14-01-2014,Penta Protective Coatings Ltd.,Achèvement et finition des travaux de construction,397500.0
2013,4,14-01-2014,Vertical Building Solutions Inc.,Matériaux de construction et d'entreprises du bâtiment,218575.0
2013,4,14-01-2014,Dynamic Personnel Consultants,Gestion financière,28805.85
2013,4,14-01-2014,Shell Canada Products,"Propergols et carburants liquides, à base de pétrole",24309.24
2013,4,14-01-2014,CLEEVE TECHNOLOGY INC.,Fils et câbles électriques,19000.42
2013,4,14-01-2014,exxon mobile,"Propergols et carburants liquides, à base de pétrole",43965.43
2013,4,14-01-2014,FISHER,Équipements et approvisionnements de laboratoire,26899.32
2013,4,14-01-2014,TAYLOR DYNAMOMETER,Instruments de moteurs,23799.7
2013,4,14-01-2014,Imperial Oil Limited,"Propergols et carburants liquides, à base de pétrole",122442.73
2013,4,14-01-2014,Printers Plus,Équipement pour le traitement automatique de données configuration du système,31493.1
2013,4,14-01-2014,Lucki's Exercise Equipment,Équipements d'athlétisme et de sport,25477.19
2013,4,14-01-2014,Imperial Oil,"Propergols et carburants liquides, à base de pétrole",243616.91
2013,4,14-01-2014,Global Knowledge Network Canada Inc,Appareils d'instruction et d'entraînement concernant les transmissions,23635.1
2013,4,14-01-2014,GPS City Canada,"Équipement de radionavigation, sauf aéronefs",22231.96
2013,4,14-01-2014,Northern Micro,Commandes d'appareil d'ordinateur mini et micro,42027.53
2013,4,14-01-2014,VELCON,Équipements de traitement des eaux usées,12055.09
2013,4,14-01-2014,LEVAC,"Outils à main, à moteur",10477.02
2013,4,14-01-2014,Air Total International (Koln),"Propergols et carburants liquides, à base de pétrole",48838.42
2013,4,14-01-2014,Nunavut Petroleum Products Div.,"Propergols et carburants liquides, à base de pétrole",24845.65
2013,4,14-01-2014,Lou-Tec,Dispositifs d'éclairage électrique intérieur et extérieur,19488.25
2013,4,14-01-2014,Frenette Bicyclettes Inc.,Équipements d'athlétisme et de sport,23122.04
2013,4,14-01-2014,GATR Technologies,Dispositifs TAD d'entrée - sortie et de mémoire,17675.15
2013,4,14-01-2014,Dasco Storage Solutions Limited,"Meubles, armoires, armoires de sécurité et rayonnage",85969.0
2013,4,14-01-2014,Envitia,Logiciel TAD,16601.15
2013,4,14-01-2014,Imperial Cleaners Ltd.,"Nettoyage et entretien, conciergerie",118365.0
2013,4,14-01-2014,Laforce Inc.,Formation interculturelle,12624.25
2013,4,14-01-2014,Mustrang Survival Corp.,Vêtements à usage spécial,11996.78
2013,4,14-01-2014,Clear Tech,Produits chimiques,10220.51
2013,4,14-01-2014,DISCOVERY AIR DEFENCE SERVICES,Services aux ressources humaines; Services-conseil en affaire /Services de gestion du changement; Service de gestion de projets (Arrangement en matère d'approvisionnement SPTS),23156.28
2013,4,14-01-2014,Kent Building Supplies - Fredericton,Bois de construction pressurisé,30566.0
2013,4,14-01-2014,Acklands-Grainger Inc.,Dispositifs divers de montage de batterie et garnitures,15756.89
2013,4,14-01-2014,INDUSPAC EMBALLAGE SPECALAISE,"Boîtes, cartons et caisses à claires-voies",17655.12
2013,4,14-01-2014,SYNTELL INC.,"Services professionnels, informatique",96750.0
2013,4,14-01-2014,CAMIONS LOURDS DE MONTRÉAL Division de Volvo Canada Inc,"Véhicules de combat, d'assaut et tactique, à chenille - réparation",1225000.0
2013,4,14-01-2014,Next Wood Inc. operating as Inline Systems,Meubles de bureau,20593.18
2013,4,14-01-2014,handy rental centre,Toilettes portatives - location,60000.0
2013,4,14-01-2014,ADGA Group Consultants Inc.,Services d'individus - sauf experts conseils,129796.0
2013,4,14-01-2014,"AIM Group Inc., The",Services d'individus - sauf experts conseils,124300.0
2013,4,14-01-2014,J.G. Rive-Sud Fruits et Légumes inc.,Fruits et légumes,0.0
2013,4,14-01-2014,MEAL KIT SUPPLY CANADA INCORPORATED,Rations conditionnées,1737375.0
2013,4,14-01-2014,DISCOVERY AIR DEFENCE SERVICES,Services aux ressources humaines; Services-conseil en affaire /Services de gestion du changement; Service de gestion de projets (Arrangement en matère d'approvisionnement SPTS),80405.49
